SUBJECT,TRIAL,REACTION_TIME,CORRECT,TYPE_OF_TASK
IDU002,4,134,0,2
IDU002,4,500,0,4
IDU002,5,501,0,2
IDU002,5,967,0,4
IDU002,5,433,0,3
IDU002,6,634,0,2
IDU002,6,667,0,4
IDU002,7,667,0,2
IDU002,7,434,0,4
IDU002,7,633,0,3
IDU002,8,801,0,2
IDU002,8,500,0,4
IDU002,9,700,0,2
IDU002,9,633,0,4
IDU002,9,500,0,3
IDU002,10,700,0,2
IDU002,10,367,0,4
IDU002,10,134,0,3
IDU002,11,734,0,2
IDU002,11,467,0,4
IDU002,12,601,0,2
IDU002,12,667,0,4
IDU002,12,567,0,3
IDU002,13,667,0,2
IDU002,13,567,0,4
IDU002,13,533,0,3
IDU002,14,633,0,2
IDU002,14,533,0,4
IDU002,15,834,0,2
IDU002,15,500,0,4
IDU002,15,300,0,3
IDU002,16,734,0,2
IDU002,16,900,0,4
IDU002,16,667,0,3
IDU002,17,600,0,2
IDU002,17,534,0,4
IDU002,17,233,0,3
IDU008,1,33,0,2
IDU008,1,800,0,4
IDU008,2,833,0,2
IDU008,2,500,0,4
IDU008,2,300,0,3
IDU008,3,600,0,2
IDU008,3,700,0,4
IDU008,4,700,0,2
IDU008,4,767,0,4
IDU008,4,167,0,3
IDU008,5,433,0,2
IDU008,5,634,0,4
IDU008,5,234,0,3
IDU008,6,634,0,2
IDU008,6,567,0,4
IDU008,6,267,0,3
IDU008,7,601,0,2
IDU008,7,400,0,4
IDU008,7,200,0,3
IDU008,8,567,0,2
IDU008,8,667,0,4
IDU008,8,200,0,3
IDU008,9,667,0,2
IDU008,9,600,0,4
IDU008,9,267,0,3
IDU008,10,433,0,2
IDU008,10,634,0,4
IDU008,10,33,0,3
IDU008,11,501,0,2
IDU008,11,301,0,4
IDU008,12,467,0,2
IDU008,12,600,0,4
IDU008,13,601,0,2
IDU008,13,500,0,4
IDU008,13,300,0,3
IDU008,14,601,0,2
IDU008,14,934,0,4
IDU008,14,366,0,3
IDU008,15,667,0,2
IDU008,15,400,0,4
IDU008,15,200,0,3
IDU008,16,567,0,2
IDU008,16,433,0,4
IDU008,16,401,0,3
IDU008,17,600,0,2
IDU008,17,400,0,4
IDU024,1,634,0,2
IDU024,1,468,0,4
IDU024,1,333,0,3
IDU024,2,667,0,2
IDU024,2,334,0,4
IDU024,2,367,0,3
IDU024,3,834,0,2
IDU024,3,434,0,4
IDU024,3,467,0,3
IDU024,4,734,0,2
IDU024,4,300,0,4
IDU024,4,334,0,3
IDU024,5,800,0,2
IDU024,5,234,0,4
IDU024,5,367,0,3
IDU024,6,800,0,2
IDU024,6,333,0,4
IDU024,7,767,0,2
IDU024,7,367,0,4
IDU024,7,266,0,3
IDU024,8,734,0,2
IDU024,8,501,0,4
IDU024,8,199,0,3
IDU024,9,767,0,2
IDU024,9,300,0,4
IDU024,9,401,0,3
IDU024,10,667,0,2
IDU024,10,501,0,4
IDU024,10,600,0,3
IDU024,11,601,0,2
IDU024,11,667,0,4
IDU024,11,701,0,3
IDU024,12,701,0,2
IDU024,12,501,0,4
IDU024,12,501,0,3
IDU024,13,367,0,2
IDU024,13,467,0,4
IDU024,14,667,0,2
IDU024,14,367,0,4
IDU024,14,601,0,3
IDU024,15,667,0,2
IDU024,15,1067,0,4
IDU024,15,601,0,3
IDU024,16,767,0,2
IDU024,16,267,0,4
IDU024,16,300,0,3
IDU024,17,401,0,2
IDU024,17,767,0,4
IDU024,17,600,0,3
IDU025,1,634,0,2
IDU025,1,567,0,4
IDU025,2,734,0,2
IDU025,2,266,0,4
IDU025,2,734,0,3
IDU025,3,733,0,2
IDU025,3,734,0,4
IDU025,3,767,0,3
IDU025,4,635,0,2
IDU025,4,400,0,4
IDU025,4,668,0,3
IDU025,5,734,0,2
IDU025,5,467,0,4
IDU025,5,467,0,3
IDU025,6,533,0,2
IDU025,6,435,0,4
IDU025,7,734,0,2
IDU025,7,533,0,4
IDU025,7,601,0,3
IDU025,8,867,0,2
IDU025,8,1201,0,4
IDU025,8,568,0,3
IDU025,9,867,0,2
IDU025,9,433,0,4
IDU025,9,567,0,3
IDU025,10,701,0,2
IDU025,10,567,0,4
IDU025,10,567,0,3
IDU025,11,667,0,2
IDU025,11,434,0,4
IDU025,11,634,0,3
IDU025,12,600,0,2
IDU025,12,567,0,4
IDU025,12,534,0,3
IDU025,13,800,0,2
IDU025,13,633,0,4
IDU025,13,500,0,3
IDU025,14,267,0,2
IDU025,14,634,0,4
IDU025,15,567,0,2
IDU025,15,533,0,4
IDU025,15,634,0,3
IDU025,16,767,0,2
IDU025,16,901,0,4
IDU025,16,601,0,3
IDU025,17,300,0,2
IDU025,17,534,0,4
IDU027,1,601,0,2
IDU027,1,300,0,4
IDU027,1,467,0,3
IDU027,2,734,0,2
IDU027,2,433,0,4
IDU027,3,767,0,2
IDU027,3,333,0,4
IDU027,3,534,0,3
IDU027,4,700,0,2
IDU027,4,401,0,4
IDU027,4,500,0,3
IDU027,5,667,0,2
IDU027,5,467,0,4
IDU027,5,500,0,3
IDU027,6,834,0,2
IDU027,6,333,0,4
IDU027,6,500,0,3
IDU027,7,701,0,2
IDU027,7,334,0,4
IDU027,7,568,0,3
IDU027,8,901,0,2
IDU027,8,300,0,4
IDU027,8,500,0,3
IDU027,9,700,0,2
IDU027,9,467,0,4
IDU027,9,367,0,3
IDU027,10,668,0,2
IDU027,10,434,0,4
IDU027,11,601,0,2
IDU027,11,367,0,4
IDU027,11,234,0,3
IDU027,12,600,0,2
IDU027,12,368,0,4
IDU027,12,367,0,3
IDU027,14,600,0,2
IDU027,14,2835,0,4
IDU027,14,200,0,3
IDU027,15,600,0,2
IDU027,15,367,0,4
IDU027,15,333,0,3
IDU027,16,768,0,2
IDU027,16,367,0,4
IDU027,16,500,0,3
IDU027,17,667,0,2
IDU027,17,433,0,4
IDU027,17,534,0,3
IDU029,1,468,0,2
IDU029,1,333,0,4
IDU029,1,734,0,3
IDU029,2,500,0,2
IDU029,2,333,0,4
IDU029,3,234,0,2
IDU029,3,567,0,4
IDU029,3,667,0,3
IDU029,4,434,0,2
IDU029,4,433,0,4
IDU029,4,567,0,3
IDU029,5,567,0,2
IDU029,5,334,0,4
IDU029,5,701,0,3
IDU029,6,701,0,2
IDU029,6,401,0,4
IDU029,6,600,0,3
IDU029,7,567,0,2
IDU029,7,334,0,4
IDU029,7,534,0,3
IDU029,8,467,0,2
IDU029,8,467,0,4
IDU029,8,601,0,3
IDU029,9,701,0,2
IDU029,9,434,0,4
IDU029,9,434,0,3
IDU029,10,633,0,2
IDU029,10,534,0,4
IDU029,10,400,0,3
IDU029,11,734,0,2
IDU029,11,1033,0,4
IDU029,11,467,0,3
IDU029,12,733,0,2
IDU029,12,267,0,4
IDU029,12,300,0,3
IDU029,13,634,0,2
IDU029,13,500,0,4
IDU029,13,767,0,3
IDU029,14,767,0,2
IDU029,14,368,0,4
IDU029,15,567,0,2
IDU029,15,400,0,4
IDU029,15,567,0,3
IDU029,16,767,0,2
IDU029,16,300,0,4
IDU029,17,701,0,2
IDU029,17,467,0,4
IDU029,17,534,0,3
IDU031,1,901,0,2
IDU031,1,401,0,4
IDU031,1,301,0,3
IDU031,2,734,0,2
IDU031,2,367,0,4
IDU031,2,333,0,3
IDU031,3,233,0,2
IDU031,3,367,0,4
IDU031,4,367,0,2
IDU031,4,368,0,4
IDU031,5,801,0,2
IDU031,5,267,0,4
IDU031,5,500,0,3
IDU031,6,600,0,2
IDU031,6,466,0,4
IDU031,6,434,0,3
IDU031,7,801,0,2
IDU031,7,934,0,4
IDU031,7,501,0,3
IDU031,8,734,0,2
IDU031,8,401,0,4
IDU031,8,533,0,3
IDU031,9,768,0,2
IDU031,9,367,0,4
IDU031,9,400,0,3
IDU031,10,800,0,2
IDU031,10,567,0,4
IDU031,10,533,0,3
IDU031,11,634,0,2
IDU031,11,434,0,4
IDU031,11,167,0,3
IDU031,12,668,0,2
IDU031,12,434,0,4
IDU031,12,534,0,3
IDU031,13,701,0,2
IDU031,13,1001,0,4
IDU031,13,433,0,3
IDU031,14,701,0,2
IDU031,14,367,0,4
IDU031,14,401,0,3
IDU031,15,801,0,2
IDU031,15,433,0,4
IDU031,16,600,0,2
IDU031,16,401,0,4
IDU031,16,601,0,3
IDU031,17,367,0,2
IDU031,17,367,0,4
IDU033,1,734,0,2
IDU033,1,433,0,4
IDU033,1,267,0,3
IDU033,2,700,0,2
IDU033,2,300,0,4
IDU033,2,300,0,3
IDU033,3,600,0,2
IDU033,3,401,0,4
IDU033,3,267,0,3
IDU033,4,567,0,2
IDU033,4,567,0,4
IDU033,4,267,0,3
IDU033,5,267,0,2
IDU033,5,634,0,4
IDU033,6,500,0,2
IDU033,6,400,0,4
IDU033,7,800,0,2
IDU033,7,200,0,4
IDU033,7,400,0,3
IDU033,8,1135,0,2
IDU033,8,201,0,4
IDU033,8,334,0,3
IDU033,9,967,0,2
IDU033,9,200,0,4
IDU033,9,267,0,3
IDU033,10,467,0,2
IDU033,10,300,0,4
IDU033,11,734,0,2
IDU033,11,267,0,4
IDU033,12,701,0,2
IDU033,12,433,0,4
IDU033,12,467,0,3
IDU033,13,801,0,2
IDU033,13,300,0,4
IDU033,13,233,0,3
IDU033,14,1000,0,2
IDU033,14,233,0,4
IDU033,14,267,0,3
IDU033,15,700,0,2
IDU033,15,300,0,4
IDU033,15,234,0,3
IDU033,16,701,0,2
IDU033,16,301,0,4
IDU033,16,301,0,3
IDU033,17,534,0,2
IDU033,17,633,0,4
IDU033,17,300,0,3
IDU035,1,466,0,2
IDU035,1,434,0,4
IDU035,2,834,0,2
IDU035,2,1935,0,4
IDU035,2,934,0,3
IDU035,3,734,0,2
IDU035,3,434,0,4
IDU035,3,334,0,3
IDU035,4,768,0,2
IDU035,4,1834,0,4
IDU035,5,700,0,2
IDU035,5,434,0,4
IDU035,6,801,0,2
IDU035,6,334,0,4
IDU035,6,501,0,3
IDU035,7,767,0,2
IDU035,7,600,0,4
IDU035,7,534,0,3
IDU035,8,667,0,2
IDU035,8,568,0,4
IDU035,8,367,0,3
IDU035,9,601,0,2
IDU035,9,600,0,4
IDU035,9,233,0,3
IDU035,10,668,0,2
IDU035,10,567,0,4
IDU035,10,234,0,3
IDU035,11,701,0,2
IDU035,11,334,0,4
IDU035,11,167,0,3
IDU035,12,599,0,2
IDU035,12,600,0,4
IDU035,12,534,0,3
IDU035,13,734,0,2
IDU035,13,434,0,4
IDU035,13,234,0,3
IDU035,14,701,0,2
IDU035,14,601,0,4
IDU035,14,567,0,3
IDU035,15,100,0,2
IDU035,15,400,0,4
IDU035,16,668,0,2
IDU035,16,500,0,4
IDU035,16,434,0,3
IDU035,17,400,0,2
IDU035,17,1000,0,4
IDU035,17,500,0,3
IDU037,1,801,0,2
IDU037,1,467,0,4
IDU037,1,467,0,3
IDU037,2,767,0,2
IDU037,2,367,0,4
IDU037,2,567,0,3
IDU037,3,867,0,2
IDU037,3,433,0,4
IDU037,3,534,0,3
IDU037,4,901,0,2
IDU037,4,434,0,4
IDU037,4,266,0,3
IDU037,5,601,0,2
IDU037,5,501,0,4
IDU037,5,99,0,3
IDU037,6,800,0,2
IDU037,6,500,0,4
IDU037,6,533,0,3
IDU037,7,967,0,2
IDU037,7,400,0,4
IDU037,7,300,0,3
IDU037,8,734,0,2
IDU037,8,367,0,4
IDU037,8,367,0,3
IDU037,9,633,0,2
IDU037,9,433,0,4
IDU037,9,334,0,3
IDU037,10,768,0,2
IDU037,10,367,0,4
IDU037,10,433,0,3
IDU037,11,833,0,2
IDU037,11,433,0,4
IDU037,11,300,0,3
IDU037,12,867,0,2
IDU037,12,434,0,4
IDU037,12,234,0,3
IDU037,13,667,0,2
IDU037,13,434,0,4
IDU037,13,233,0,3
IDU037,14,1001,0,2
IDU037,14,567,0,4
IDU037,14,367,0,3
IDU037,15,834,0,2
IDU037,15,501,0,4
IDU037,15,334,0,3
IDU037,16,1267,0,2
IDU037,16,300,0,4
IDU037,16,367,0,3
IDU037,17,967,0,2
IDU037,17,333,0,4
IDU038,1,334,0,2
IDU038,1,734,0,4
IDU038,2,768,0,2
IDU038,2,367,0,4
IDU038,2,900,0,3
IDU038,3,634,0,2
IDU038,3,667,0,4
IDU038,3,900,0,3
IDU038,4,700,0,2
IDU038,4,533,0,4
IDU038,4,600,0,3
IDU038,5,634,0,2
IDU038,5,601,0,4
IDU038,5,601,0,3
IDU038,6,767,0,2
IDU038,6,600,0,4
IDU038,7,200,0,2
IDU038,7,434,0,4
IDU038,8,768,0,2
IDU038,8,567,0,4
IDU038,8,633,0,3
IDU038,9,801,0,2
IDU038,9,434,0,4
IDU038,9,601,0,3
IDU038,10,600,0,2
IDU038,10,668,0,4
IDU038,10,767,0,3
IDU038,11,833,0,2
IDU038,11,467,0,4
IDU038,11,467,0,3
IDU038,12,534,0,2
IDU038,12,901,0,4
IDU038,12,667,0,3
IDU038,13,634,0,2
IDU038,13,867,0,4
IDU038,13,634,0,3
IDU038,14,934,0,2
IDU038,14,534,0,4
IDU038,14,667,0,3
IDU038,15,768,0,2
IDU038,15,634,0,4
IDU038,15,634,0,3
IDU038,16,634,0,2
IDU038,16,500,0,4
IDU038,17,734,0,2
IDU038,17,600,0,4
IDU040,1,368,0,2
IDU040,1,434,0,4
IDU040,1,434,0,3
IDU040,2,500,0,2
IDU040,2,534,0,4
IDU040,2,367,0,3
IDU040,3,534,0,2
IDU040,3,400,0,4
IDU040,4,768,0,2
IDU040,4,467,0,4
IDU040,4,667,0,3
IDU040,5,734,0,2
IDU040,5,534,0,4
IDU040,5,301,0,3
IDU040,6,767,0,2
IDU040,6,1101,0,4
IDU040,7,600,0,2
IDU040,7,867,0,4
IDU040,7,368,0,3
IDU040,8,700,0,2
IDU040,8,600,0,4
IDU040,9,667,0,2
IDU040,9,567,0,4
IDU040,9,534,0,3
IDU040,10,634,0,2
IDU040,10,300,0,4
IDU040,11,600,0,2
IDU040,11,768,0,4
IDU040,11,534,0,3
IDU040,12,701,0,2
IDU040,12,400,0,4
IDU040,12,301,0,3
IDU040,13,667,0,2
IDU040,13,601,0,4
IDU040,13,300,0,3
IDU040,14,667,0,2
IDU040,14,567,0,4
IDU040,14,600,0,3
IDU040,15,700,0,2
IDU040,15,535,0,4
IDU040,15,600,0,3
IDU040,16,734,0,2
IDU040,16,501,0,4
IDU040,16,467,0,3
IDU040,17,634,0,2
IDU040,17,401,0,4
IDU040,17,601,0,3
